user_id,signup_date,country,acquisition_channel,device_type
1666,2024-01-14,Germany,Referral,Tablet
1667,2023-05-31,UK,"Facebook Ads",Desktop
1668,2023-05-29,Canada,"Google Ads",Tablet
1669,2023-01-13,Canada,"Facebook Ads",Tablet
1670,2024-05-01,Australia,Organic,Mobile
1671,2023-12-21,USA,"LinkedIn Ads",Mobile
1672,2023-05-22,Germany,"Facebook Ads",Desktop
1673,2024-06-15,USA,"Google Ads",Tablet
1674,2023-07-21,India,"Google Ads",Desktop
1675,2023-06-27,Germany,"Google Ads",Mobile
1676,2023-11-29,Canada,Referral,Tablet
1677,2024-01-10,UK,"Facebook Ads",Tablet
1678,2023-01-21,Australia,"LinkedIn Ads",Desktop
1679,2023-04-23,Germany,"LinkedIn Ads",Mobile
1680,2023-06-28,Canada,Organic,Tablet
1681,2023-03-15,UK,"Facebook Ads",Tablet
1682,2023-11-18,Canada,Organic,Desktop
1683,2024-03-22,Germany,"Facebook Ads",Tablet
1684,2024-03-11,Germany,Organic,Desktop
1685,2023-07-11,USA,"Google Ads",Tablet
1686,2023-08-24,UK,"Facebook Ads",Mobile
1687,2024-05-19,USA,"Google Ads",Desktop
1688,2024-05-05,USA,"Facebook Ads",Desktop
1689,2024-06-17,India,"Facebook Ads",Mobile
1690,2023-12-31,Germany,Organic,Tablet
1691,2023-02-19,UK,"Google Ads",Desktop
1692,2023-05-01,India,Referral,Desktop
1693,2023-02-01,Germany,Referral,Tablet
1694,2023-06-20,UK,"Google Ads",Desktop
1695,2024-04-05,UK,"Facebook Ads",Tablet
1696,2023-03-07,USA,"LinkedIn Ads",Tablet
1697,2024-05-15,Australia,Referral,Desktop
1698,2024-06-13,Australia,"Facebook Ads",Desktop
1699,2023-12-21,Germany,"LinkedIn Ads",Tablet
1700,2023-06-07,USA,Organic,Tablet
1701,2023-05-31,USA,"Google Ads",Tablet
1702,2023-10-22,Germany,Referral,Tablet
1703,2023-03-30,UK,Referral,Desktop
1704,2023-08-19,India,"Facebook Ads",Mobile
1705,2023-03-01,India,"Facebook Ads",Tablet
1706,2023-03-13,Canada,"Google Ads",Mobile
1707,2024-01-02,India,Organic,Mobile
1708,2023-08-29,Germany,"LinkedIn Ads",Desktop
1709,2023-06-20,Australia,"LinkedIn Ads",Desktop
1710,2024-01-25,UK,"Facebook Ads",Desktop
1711,2024-04-02,Germany,Referral,Tablet
1712,2023-10-13,Canada,Referral,Mobile
1713,2023-12-23,UK,Referral,Desktop
1714,2023-11-19,UK,Organic,Mobile
1715,2023-09-09,India,Referral,Desktop
1716,2024-03-05,Germany,Organic,Mobile
1717,2023-11-11,USA,"Google Ads",Mobile
1718,2023-07-10,India,"Facebook Ads",Tablet
1719,2024-01-01,USA,"Facebook Ads",Desktop
1720,2023-07-17,India,"Google Ads",Desktop
1721,2023-01-16,Canada,Organic,Mobile
1722,2024-02-02,India,"Google Ads",Desktop
1723,2023-10-07,USA,Referral,Mobile
1724,2023-09-14,Germany,Organic,Tablet
1725,2023-03-28,UK,"LinkedIn Ads",Mobile
1726,2024-03-23,Australia,"LinkedIn Ads",Tablet
1727,2024-05-27,UK,Referral,Mobile
1728,2023-08-16,USA,Organic,Mobile
1729,2023-01-22,Germany,"Google Ads",Mobile
1730,2023-04-14,Germany,"LinkedIn Ads",Mobile
1731,2023-01-26,Canada,Referral,Tablet
1732,2023-02-07,India,"LinkedIn Ads",Desktop
1733,2024-01-11,Australia,"LinkedIn Ads",Desktop
1734,2023-09-23,Australia,Referral,Tablet
1735,2024-06-27,India,Organic,Desktop
1736,2023-09-21,India,Referral,Desktop
1737,2024-01-01,Canada,Organic,Mobile
1738,2024-01-30,Australia,"Google Ads",Mobile
1739,2024-04-08,Canada,Referral,Tablet
1740,2023-04-04,India,Organic,Mobile
1741,2023-05-29,India,"LinkedIn Ads",Mobile
1742,2024-04-15,Germany,Referral,Desktop
1743,2023-10-10,Canada,"Facebook Ads",Desktop
1744,2024-02-18,Germany,Organic,Mobile
1745,2023-06-23,USA,"Facebook Ads",Desktop
1746,2024-02-23,Australia,"Facebook Ads",Mobile
1747,2024-03-04,Canada,"Google Ads",Tablet
1748,2023-07-11,UK,"Google Ads",Tablet
1749,2023-04-26,USA,"Google Ads",Mobile
1750,2024-06-02,USA,"Facebook Ads",Mobile
1751,2023-09-26,India,Referral,Mobile
1752,2024-05-05,UK,Organic,Mobile
1753,2023-09-30,USA,"LinkedIn Ads",Mobile
1754,2024-04-23,India,"Google Ads",Mobile
1755,2024-03-16,Australia,Referral,Tablet
1756,2024-05-31,India,"Facebook Ads",Desktop
1757,2024-04-29,India,Organic,Mobile
1758,2024-05-19,Germany,"Facebook Ads",Mobile
1759,2023-05-16,India,Organic,Mobile
1760,2023-08-28,USA,Organic,Mobile
1761,2023-12-15,India,Referral,Mobile
1762,2023-01-31,USA,"Facebook Ads",Desktop
1763,2024-05-22,UK,Organic,Desktop
1764,2023-10-12,UK,Organic,Desktop
1765,2023-03-19,USA,"LinkedIn Ads",Desktop
1766,2024-02-01,UK,Organic,Tablet
1767,2023-05-02,India,Organic,Mobile
1768,2024-02-06,UK,"Facebook Ads",Mobile
1769,2023-10-15,Germany,"Google Ads",Mobile
1770,2023-12-12,Canada,"Facebook Ads",Tablet
1771,2023-02-15,Germany,"Google Ads",Tablet
1772,2024-04-24,Australia,"Google Ads",Mobile
1773,2023-05-14,USA,Organic,Mobile
1774,2023-03-19,USA,"Facebook Ads",Tablet
1775,2023-02-14,Canada,"Google Ads",Tablet
1776,2024-03-02,Germany,Organic,Desktop
1777,2023-11-26,Australia,"Facebook Ads",Desktop
1778,2024-02-25,Canada,Organic,Desktop
1779,2023-03-20,Canada,"Google Ads",Desktop
1780,2023-09-23,USA,"Google Ads",Mobile
1781,2024-05-16,UK,"Facebook Ads",Tablet
1782,2023-02-19,USA,"Google Ads",Mobile
1783,2024-05-02,Germany,"Facebook Ads",Mobile
1784,2023-12-29,Australia,Organic,Mobile
1785,2023-04-04,Germany,"Google Ads",Desktop
1786,2023-12-22,Germany,Referral,Desktop
1787,2023-05-04,Australia,"Google Ads",Desktop
1788,2023-07-27,Canada,Organic,Mobile
1789,2023-04-12,India,"Google Ads",Mobile
1790,2023-06-20,USA,"Google Ads",Tablet
1791,2024-05-10,India,Referral,Tablet
1792,2024-06-25,India,Organic,Desktop
1793,2024-06-06,USA,"Google Ads",Desktop
1794,2023-05-09,India,Referral,Desktop
1795,2023-03-19,UK,Referral,Tablet
1796,2023-03-03,Germany,"Google Ads",Mobile
1797,2023-07-12,Germany,Organic,Desktop
1798,2023-03-26,India,"Facebook Ads",Tablet
1799,2023-09-30,USA,Organic,Desktop
1800,2024-06-06,Australia,Referral,Tablet
1801,2024-02-20,Canada,Referral,Desktop
1802,2023-05-28,Germany,Organic,Desktop
1803,2023-02-14,Canada,"Google Ads",Tablet
1804,2024-06-07,India,"Google Ads",Desktop
1805,2024-01-11,UK,Organic,Mobile
1806,2023-11-10,Australia,"Google Ads",Desktop
1807,2023-05-08,India,"Facebook Ads",Tablet
1808,2023-10-22,Canada,"Google Ads",Desktop
1809,2023-10-24,UK,Referral,Tablet
1810,2023-07-27,Canada,Referral,Mobile
1811,2023-04-01,Germany,"Facebook Ads",Tablet
1812,2023-09-30,Germany,"Google Ads",Mobile
1813,2023-03-05,Australia,Organic,Mobile
1814,2023-05-29,Canada,"Facebook Ads",Desktop
1815,2023-05-31,USA,"Google Ads",Tablet
1816,2024-04-24,Germany,Referral,Tablet
1817,2023-01-19,Canada,Referral,Mobile
1818,2023-07-08,USA,"LinkedIn Ads",Desktop
1819,2023-11-27,Germany,Organic,Desktop
1820,2023-03-03,Germany,"Google Ads",Mobile
1821,2023-06-22,India,"LinkedIn Ads",Desktop
1822,2024-04-01,UK,Referral,Mobile
1823,2023-10-31,Germany,"Google Ads",Tablet
1824,2023-01-12,India,"LinkedIn Ads",Desktop
1825,2023-11-17,Germany,Referral,Desktop
1826,2023-05-02,USA,"LinkedIn Ads",Tablet
1827,2023-10-21,Australia,"LinkedIn Ads",Tablet
1828,2023-10-11,USA,Referral,Mobile
1829,2023-04-13,Australia,"LinkedIn Ads",Mobile
1830,2023-06-02,India,"LinkedIn Ads",Tablet
1831,2023-02-12,UK,"Facebook Ads",Desktop
1832,2023-05-23,India,"Google Ads",Desktop
1833,2023-01-16,India,"LinkedIn Ads",Tablet
1834,2023-07-26,Canada,"LinkedIn Ads",Desktop
1835,2023-06-08,USA,Organic,Tablet
1836,2023-07-04,USA,Referral,Mobile
1837,2024-03-20,Germany,Organic,Mobile
1838,2023-11-05,Australia,Organic,Mobile
1839,2023-10-27,USA,Organic,Tablet
1840,2024-02-12,UK,Referral,Desktop
1841,2023-07-13,UK,Organic,Mobile
1842,2023-01-14,India,"LinkedIn Ads",Desktop
1843,2023-01-15,Canada,"LinkedIn Ads",Desktop
1844,2023-04-22,USA,Referral,Mobile
1845,2024-01-03,Canada,Referral,Tablet
1846,2024-06-15,Germany,Organic,Tablet
1847,2024-06-16,Australia,"Facebook Ads",Mobile
1848,2023-05-31,Germany,Referral,Mobile
1849,2023-05-15,Germany,"Google Ads",Tablet
1850,2023-01-27,India,"LinkedIn Ads",Mobile
1851,2024-06-01,Canada,"Facebook Ads",Desktop
1852,2024-02-27,India,Organic,Tablet
1853,2023-03-10,Germany,"Facebook Ads",Tablet
1854,2024-03-16,India,Organic,Mobile
1855,2023-09-02,UK,Organic,Mobile
1856,2023-04-16,Australia,Referral,Mobile
1857,2023-06-17,Germany,"Facebook Ads",Mobile
1858,2023-04-08,India,"Facebook Ads",Desktop
1859,2023-10-15,UK,"Facebook Ads",Tablet
1860,2023-04-16,UK,Referral,Desktop
1861,2023-10-25,India,"Google Ads",Tablet
1862,2024-06-07,Germany,"LinkedIn Ads",Desktop
1863,2024-04-14,India,"Google Ads",Mobile
1864,2024-02-23,Germany,"Facebook Ads",Desktop
1865,2024-02-29,Australia,"Google Ads",Mobile
1866,2024-03-17,India,Referral,Tablet
1867,2023-03-23,Canada,Organic,Mobile
1868,2024-02-08,India,Referral,Mobile
1869,2024-05-06,Germany,"Facebook Ads",Tablet
1870,2024-01-30,USA,Referral,Desktop
1871,2023-10-28,India,"LinkedIn Ads",Desktop
1872,2024-03-26,India,Referral,Mobile
1873,2024-06-16,Canada,"LinkedIn Ads",Tablet
1874,2023-10-09,Australia,Organic,Mobile
1875,2023-01-24,Germany,"LinkedIn Ads",Tablet
1876,2023-02-11,Australia,"Google Ads",Desktop
1877,2024-05-09,Australia,Organic,Desktop
1878,2023-01-17,UK,"Google Ads",Mobile
1879,2023-04-13,USA,Referral,Tablet
1880,2023-07-31,UK,"Facebook Ads",Mobile
1881,2023-10-28,Australia,Organic,Tablet
1882,2023-01-19,UK,Organic,Mobile
1883,2024-03-15,USA,Referral,Tablet
1884,2024-03-20,Canada,Referral,Tablet
1885,2023-11-11,UK,"Facebook Ads",Mobile
1886,2024-01-27,Canada,"Facebook Ads",Desktop
1887,2023-11-02,Canada,"Facebook Ads",Tablet
1888,2023-04-25,Australia,"Facebook Ads",Tablet
1889,2024-02-05,India,"LinkedIn Ads",Desktop
1890,2024-04-09,Australia,"Google Ads",Desktop
1891,2023-04-07,UK,"LinkedIn Ads",Tablet
1892,2024-01-31,Germany,"Facebook Ads",Mobile
1893,2023-08-19,USA,Referral,Tablet
1894,2023-05-23,UK,"Facebook Ads",Tablet
1895,2024-04-30,UK,"Facebook Ads",Desktop
1896,2024-01-15,Australia,Referral,Desktop
1897,2023-05-11,USA,Referral,Tablet
1898,2023-11-02,Australia,"LinkedIn Ads",Tablet
1899,2023-11-28,Canada,"LinkedIn Ads",Tablet
1900,2024-02-14,USA,Organic,Desktop
1901,2023-07-09,Germany,"LinkedIn Ads",Mobile
1902,2023-04-22,India,Referral,Desktop
1903,2023-11-10,Australia,"Facebook Ads",Tablet
1904,2023-08-24,USA,Organic,Desktop
1905,2023-12-18,Australia,"Google Ads",Tablet
1906,2023-11-14,Canada,Organic,Mobile
1907,2024-02-11,Australia,Referral,Mobile
1908,2024-06-24,USA,Organic,Desktop
1909,2024-04-11,Australia,"LinkedIn Ads",Tablet
1910,2023-09-22,India,"LinkedIn Ads",Desktop
1911,2023-07-16,UK,Organic,Tablet
1912,2023-02-15,Germany,"Google Ads",Tablet
1913,2023-03-16,Australia,"Google Ads",Desktop
1914,2023-12-12,USA,"Facebook Ads",Desktop
1915,2023-09-25,Canada,"LinkedIn Ads",Mobile
1916,2023-11-01,UK,"Facebook Ads",Desktop
1917,2023-06-13,Germany,"LinkedIn Ads",Desktop
1918,2024-02-17,Australia,Referral,Tablet
1919,2024-05-16,Australia,Organic,Desktop
1920,2023-03-12,Australia,"LinkedIn Ads",Desktop
1921,2024-01-09,Germany,"LinkedIn Ads",Tablet
1922,2024-06-16,India,"Google Ads",Mobile
1923,2023-06-17,Canada,"LinkedIn Ads",Tablet
1924,2023-08-14,Australia,"LinkedIn Ads",Tablet
1925,2023-09-08,Canada,"LinkedIn Ads",Mobile
1926,2023-04-25,USA,"Facebook Ads",Mobile
1927,2023-10-09,Germany,"LinkedIn Ads",Mobile
1928,2023-04-10,UK,"LinkedIn Ads",Mobile
1929,2023-09-26,UK,"LinkedIn Ads",Tablet
1930,2023-08-20,India,"LinkedIn Ads",Mobile
1931,2023-04-07,USA,"Facebook Ads",Desktop
1932,2023-06-12,USA,"Google Ads",Tablet
1933,2023-12-31,USA,"Facebook Ads",Desktop
1934,2023-10-14,USA,Referral,Mobile
1935,2023-05-12,Australia,Referral,Mobile
1936,2023-11-20,Germany,"Facebook Ads",Desktop
1937,2023-11-29,Australia,Organic,Mobile
1938,2023-02-06,Canada,Organic,Desktop
1939,2023-03-22,Australia,Organic,Desktop
1940,2023-03-24,Germany,"LinkedIn Ads",Mobile
1941,2023-07-05,USA,"Google Ads",Mobile
1942,2024-06-23,USA,Organic,Mobile
1943,2023-10-22,UK,Organic,Desktop
1944,2023-08-27,Australia,"LinkedIn Ads",Desktop
1945,2024-02-09,Germany,"LinkedIn Ads",Mobile
1946,2023-04-13,India,Referral,Mobile
1947,2023-06-21,Australia,Organic,Mobile
1948,2023-01-17,India,"Google Ads",Desktop
1949,2024-01-20,USA,Organic,Desktop
1950,2023-05-01,India,Organic,Mobile
1951,2024-04-28,Australia,"LinkedIn Ads",Desktop
1952,2023-04-21,Canada,"Facebook Ads",Desktop
1953,2023-09-22,Canada,"LinkedIn Ads",Tablet
1954,2023-09-12,UK,"Facebook Ads",Tablet
1955,2023-11-10,India,Referral,Tablet
1956,2023-10-09,Australia,"LinkedIn Ads",Mobile
1957,2023-08-16,Germany,Organic,Desktop
1958,2023-01-11,Germany,Organic,Tablet
1959,2023-09-08,USA,"Facebook Ads",Desktop
1960,2023-09-29,India,Organic,Mobile
1961,2024-04-09,Germany,"Facebook Ads",Tablet
1962,2023-03-01,Australia,"Facebook Ads",Desktop
1963,2023-06-01,Australia,"Google Ads",Mobile
1964,2023-07-13,Canada,Referral,Tablet
1965,2024-01-24,Australia,Referral,Desktop
1966,2024-02-03,Canada,"LinkedIn Ads",Mobile
1967,2023-03-01,Australia,Referral,Tablet
1968,2023-09-22,UK,Referral,Mobile
1969,2023-08-03,USA,"Facebook Ads",Mobile
1970,2023-06-26,Germany,"Facebook Ads",Mobile
1971,2023-09-12,Australia,"LinkedIn Ads",Tablet
1972,2024-03-28,Australia,"Google Ads",Tablet
1973,2024-04-21,Australia,"Facebook Ads",Mobile
1974,2023-08-18,Canada,"Google Ads",Mobile
1975,2024-02-02,USA,"Facebook Ads",Desktop
1976,2023-04-17,USA,"LinkedIn Ads",Mobile
1977,2023-03-03,USA,"LinkedIn Ads",Mobile
1978,2024-02-03,Australia,"LinkedIn Ads",Tablet
1979,2023-02-07,USA,Organic,Mobile
1980,2024-06-14,UK,Referral,Mobile
1981,2024-01-29,UK,"Google Ads",Mobile
1982,2023-04-05,USA,Referral,Desktop
1983,2023-01-13,Germany,"Google Ads",Mobile
1984,2024-03-31,USA,"Google Ads",Desktop
1985,2023-11-22,UK,"Google Ads",Desktop
1986,2024-05-27,India,"LinkedIn Ads",Mobile
1987,2024-05-24,Germany,"LinkedIn Ads",Tablet
1988,2023-05-28,India,"LinkedIn Ads",Desktop
1989,2024-02-07,Germany,"LinkedIn Ads",Tablet
1990,2024-01-20,India,"Facebook Ads",Desktop
1991,2023-05-06,USA,Organic,Tablet
1992,2023-04-03,India,"LinkedIn Ads",Desktop
1993,2024-03-30,Canada,"Google Ads",Desktop
1994,2023-04-03,Canada,"LinkedIn Ads",Desktop
1995,2023-08-27,Canada,Referral,Tablet
1996,2023-12-25,Australia,"Facebook Ads",Mobile
1997,2024-01-22,Australia,"LinkedIn Ads",Desktop
1998,2023-08-10,Germany,Organic,Mobile
1999,2023-12-02,India,"Facebook Ads",Desktop
2000,2023-07-08,USA,Referral,Mobile
2001,2023-04-20,UK,"LinkedIn Ads",Mobile
2002,2024-06-14,India,Organic,Mobile
2003,2023-08-09,Germany,"Google Ads",Mobile
2004,2023-09-29,USA,Organic,Mobile
2005,2023-06-02,Australia,Referral,Tablet
2006,2023-03-20,Canada,"Google Ads",Tablet
2007,2024-01-11,USA,"Google Ads",Desktop
2008,2024-01-21,Germany,"Facebook Ads",Mobile
2009,2023-06-28,Australia,"LinkedIn Ads",Desktop
2010,2023-12-15,Australia,"LinkedIn Ads",Desktop
2011,2024-03-10,USA,"LinkedIn Ads",Desktop
2012,2023-02-09,India,"Facebook Ads",Desktop
2013,2024-01-22,Australia,Organic,Mobile
2014,2023-07-12,Australia,"LinkedIn Ads",Tablet
2015,2023-07-16,Canada,"Facebook Ads",Desktop
2016,2023-03-22,Australia,Referral,Mobile
2017,2023-06-24,Australia,Referral,Tablet
2018,2023-12-07,Australia,"Google Ads",Mobile
2019,2024-05-31,India,Organic,Desktop
2020,2023-11-28,Australia,Referral,Desktop
2021,2024-04-26,UK,Referral,Tablet
2022,2024-05-04,USA,Referral,Mobile
2023,2023-02-09,Germany,Organic,Desktop
2024,2023-01-19,Canada,Organic,Mobile
2025,2023-04-01,USA,Referral,Desktop
2026,2024-06-17,India,Organic,Desktop
2027,2023-05-29,India,Organic,Mobile
2028,2023-05-27,USA,"Facebook Ads",Mobile
2029,2023-10-12,USA,"LinkedIn Ads",Desktop
2030,2024-05-22,Canada,"Google Ads",Tablet
2031,2023-12-01,UK,Organic,Mobile
2032,2023-07-08,Canada,"Facebook Ads",Tablet
2033,2023-12-12,Canada,Organic,Desktop
2034,2023-04-11,USA,Referral,Tablet
2035,2023-05-18,USA,"Facebook Ads",Mobile
2036,2024-05-06,UK,"LinkedIn Ads",Desktop
2037,2023-06-07,Canada,Referral,Mobile
2038,2023-09-09,Australia,"Facebook Ads",Mobile
2039,2024-06-30,Germany,"LinkedIn Ads",Desktop
2040,2023-04-06,UK,"Google Ads",Mobile
2041,2023-04-28,Canada,"Google Ads",Mobile
2042,2023-03-07,UK,Organic,Desktop
2043,2023-12-25,India,"Google Ads",Desktop
2044,2023-03-16,USA,"Facebook Ads",Mobile
2045,2023-07-22,Canada,"Facebook Ads",Tablet
2046,2023-04-18,UK,"LinkedIn Ads",Tablet
2047,2023-08-27,UK,Referral,Mobile
2048,2024-05-14,USA,Organic,Tablet
2049,2023-02-20,India,"Google Ads",Desktop
2050,2024-04-21,UK,Referral,Mobile
2051,2023-04-03,UK,Referral,Desktop
2052,2023-02-25,Germany,"Facebook Ads",Tablet
2053,2024-04-02,USA,"LinkedIn Ads",Tablet
2054,2023-12-28,Canada,"LinkedIn Ads",Mobile
2055,2023-02-20,USA,"Facebook Ads",Mobile
2056,2023-04-05,Australia,"Google Ads",Tablet
2057,2024-06-01,USA,Organic,Mobile
2058,2023-03-29,USA,"LinkedIn Ads",Mobile
2059,2023-04-19,UK,Referral,Desktop
2060,2023-06-26,India,Referral,Mobile
2061,2023-02-09,Australia,"LinkedIn Ads",Desktop
2062,2024-01-31,USA,"Facebook Ads",Tablet
2063,2024-05-31,Australia,Organic,Desktop
2064,2024-05-15,Canada,Organic,Desktop
2065,2024-02-27,UK,Organic,Mobile
2066,2024-03-29,Australia,Organic,Tablet
2067,2023-06-21,UK,Organic,Mobile
2068,2023-01-21,UK,"Google Ads",Desktop
2069,2024-06-18,USA,Referral,Desktop
2070,2023-07-18,India,"Facebook Ads",Mobile
2071,2023-08-27,India,"LinkedIn Ads",Mobile
2072,2023-10-02,Australia,"Google Ads",Mobile
2073,2023-12-10,Australia,Organic,Mobile
2074,2023-07-15,India,"Google Ads",Mobile
2075,2023-05-07,UK,"Google Ads",Tablet
2076,2024-05-17,USA,Referral,Desktop
2077,2023-09-17,Germany,"LinkedIn Ads",Desktop
2078,2023-11-12,India,Organic,Desktop
2079,2023-03-11,Australia,"Google Ads",Tablet
2080,2023-08-10,India,"Google Ads",Tablet
2081,2024-01-25,India,"Facebook Ads",Desktop
2082,2023-01-09,UK,"Google Ads",Tablet
2083,2024-02-20,USA,Referral,Tablet
2084,2024-04-13,Australia,Referral,Mobile
2085,2023-06-07,Germany,Referral,Desktop
2086,2024-04-24,Germany,Referral,Mobile
2087,2023-04-29,Australia,Organic,Desktop
2088,2023-03-28,UK,"Facebook Ads",Mobile
2089,2024-03-04,USA,"Google Ads",Tablet
2090,2023-01-30,UK,Organic,Mobile
2091,2023-09-18,India,Referral,Desktop
2092,2024-06-15,USA,Organic,Desktop
2093,2023-12-30,USA,Organic,Desktop
2094,2024-06-18,UK,Referral,Desktop
2095,2023-01-25,Germany,"Google Ads",Desktop
2096,2023-08-17,USA,Organic,Mobile
2097,2023-03-28,UK,Organic,Desktop
2098,2023-03-07,UK,Referral,Tablet
2099,2023-06-17,India,Referral,Tablet
2100,2023-11-21,Australia,Organic,Tablet
2101,2023-02-11,Australia,Organic,Tablet
2102,2023-03-14,Australia,Referral,Desktop
2103,2023-03-10,India,Referral,Mobile
2104,2024-02-19,Germany,Referral,Desktop
2105,2024-01-26,USA,Organic,Tablet
2106,2023-09-30,Canada,Organic,Mobile
2107,2023-10-02,Australia,"LinkedIn Ads",Desktop
2108,2023-05-03,USA,Organic,Desktop
2109,2023-10-06,Germany,"Facebook Ads",Tablet
2110,2023-11-25,India,"Google Ads",Mobile
2111,2023-08-17,India,"LinkedIn Ads",Mobile
2112,2023-06-17,Canada,"Google Ads",Mobile
2113,2023-12-25,India,Referral,Tablet
2114,2023-04-12,India,"LinkedIn Ads",Mobile
2115,2024-06-22,Canada,"Facebook Ads",Mobile
2116,2023-03-03,Germany,"Google Ads",Tablet
2117,2024-01-28,Australia,"LinkedIn Ads",Tablet
2118,2023-11-15,Australia,Organic,Mobile
2119,2024-04-12,USA,"LinkedIn Ads",Mobile
2120,2024-04-25,Canada,Referral,Tablet
2121,2023-11-18,USA,"LinkedIn Ads",Desktop
2122,2023-05-15,Australia,Organic,Tablet
2123,2024-03-30,Germany,"Facebook Ads",Desktop
2124,2023-07-01,Germany,Referral,Mobile
2125,2024-01-29,UK,Organic,Tablet
2126,2024-05-17,India,"Google Ads",Mobile
2127,2024-06-18,UK,Referral,Desktop
2128,2024-01-05,Australia,"Facebook Ads",Tablet
2129,2023-05-01,Australia,"LinkedIn Ads",Mobile
2130,2023-10-23,USA,"LinkedIn Ads",Tablet
2131,2023-04-26,USA,Organic,Tablet
2132,2023-12-18,Canada,Organic,Desktop
2133,2023-02-21,India,"LinkedIn Ads",Tablet
2134,2023-10-18,UK,Organic,Tablet
2135,2024-02-17,USA,Referral,Tablet
2136,2024-03-24,India,"LinkedIn Ads",Desktop
2137,2023-08-28,USA,"Google Ads",Mobile
2138,2023-10-07,Germany,Organic,Mobile
2139,2024-01-20,Canada,Referral,Mobile
2140,2024-03-25,USA,"LinkedIn Ads",Desktop
2141,2024-04-30,UK,Referral,Desktop
2142,2023-10-25,Australia,"Google Ads",Mobile
2143,2023-04-03,Australia,"Google Ads",Desktop
2144,2023-12-18,India,Referral,Tablet
2145,2023-08-02,USA,"Facebook Ads",Desktop
2146,2023-04-28,USA,"Google Ads",Mobile
2147,2023-02-28,UK,"Google Ads",Tablet
2148,2023-04-27,Germany,Organic,Mobile
2149,2024-03-30,Germany,"Google Ads",Desktop
2150,2024-05-24,Germany,Referral,Mobile
2151,2024-04-23,Germany,"Google Ads",Mobile
2152,2023-02-24,Germany,"Google Ads",Desktop
2153,2024-03-13,Australia,"Facebook Ads",Mobile
2154,2023-08-10,UK,Organic,Mobile
2155,2024-06-13,USA,Organic,Desktop
2156,2024-02-03,UK,"Google Ads",Desktop
2157,2023-02-23,India,"LinkedIn Ads",Tablet
2158,2023-08-14,UK,"Google Ads",Mobile
2159,2023-09-10,India,"Facebook Ads",Mobile
2160,2023-04-09,Australia,"Google Ads",Mobile
2161,2024-04-30,Germany,"Google Ads",Mobile
2162,2024-06-15,UK,Referral,Tablet
2163,2023-11-06,Australia,"Facebook Ads",Mobile
2164,2024-05-10,India,"Facebook Ads",Tablet
2165,2023-05-31,Germany,"LinkedIn Ads",Tablet
2166,2023-10-08,Germany,Organic,Mobile
2167,2023-12-29,Germany,Organic,Mobile
2168,2023-11-04,Canada,"Google Ads",Tablet
2169,2024-04-22,Australia,"Facebook Ads",Tablet
2170,2023-07-13,Australia,"Google Ads",Desktop
2171,2023-06-18,India,"Facebook Ads",Desktop
2172,2023-09-19,Australia,"LinkedIn Ads",Mobile
2173,2023-06-07,UK,"LinkedIn Ads",Mobile
2174,2023-05-17,India,"LinkedIn Ads",Tablet
2175,2023-05-06,Germany,"LinkedIn Ads",Mobile
2176,2023-06-15,India,Organic,Desktop
2177,2024-01-05,India,Organic,Mobile
2178,2023-03-09,India,"LinkedIn Ads",Mobile
2179,2023-05-31,Germany,"Facebook Ads",Mobile
2180,2023-04-17,Germany,"Google Ads",Tablet
2181,2024-06-07,India,"LinkedIn Ads",Tablet
2182,2023-02-06,Germany,"LinkedIn Ads",Tablet
2183,2024-03-19,UK,"Facebook Ads",Mobile
2184,2023-09-07,UK,Referral,Desktop
2185,2024-03-23,USA,"LinkedIn Ads",Desktop
2186,2023-09-26,India,"Facebook Ads",Desktop
2187,2023-05-02,Australia,Organic,Desktop
2188,2023-06-10,India,"Google Ads",Desktop
2189,2024-06-12,Germany,"Facebook Ads",Tablet
2190,2023-12-12,Germany,Organic,Mobile
2191,2023-12-18,India,"Facebook Ads",Tablet
2192,2023-05-01,Germany,Referral,Mobile
2193,2023-02-07,Germany,"Facebook Ads",Desktop
2194,2023-07-08,UK,Organic,Mobile
2195,2023-10-11,UK,"LinkedIn Ads",Mobile
2196,2023-05-04,Germany,"LinkedIn Ads",Desktop
